Material,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
test952,4.710982694003527,4.710982694003527,0.8904385288065845,0.8904385288065845,0.26584069132090404,12.64516129032258,452.5890000000001,440.4930000000001,452.0224093840001,146,0,0.11513098429929454,-0.17216644612552573,0.17216644612552573,0.11513098429929454,0.5806451612903226,1.2580645161290323,2.064516129032258,32.14097342313246,9.93176112266199,2.257606642981372,-2.1193413305200774,2.5183712959428255,-1.8765487552995608,7.576333677324489,1.5134720616268664,3.555622932857926,1.5725791326370122,1724.631730246178,20.363232072819912,15.941802483666935,18.391292226450112,15.382142733160753,9.759039968229173,12.036130035837338,7.348060379353168,9.488732711551307,5.652117652339437,7.860831366281549,4.290824277745923,6.4965029079842935,-3.259999999999999,54192913.15122023,17.423648697508654,6.617982879220222,2.5106334071468845,188.58237337112558,0.0,22.40817398459965,0.0,0.0,0.0,0.0,0.0,0.0,17.47247854499724,11.336785877934737,54.59730361615449,29.32600418877882,31.299191245261788,23.082766978688724,0.0,77.0000151030909,0.0,8.747079962832899,8.725398582164342,0.0,0.0,72.79640482153933,0.0,22.253805966787983,0.0,11.374772549367124,0.0,23.06497322313335,8.747079962832899,11.35457963349011,0.0,0.0,81.52180340370367,0.0,53.4594956638883,0.0,50.5,0.0,0.0,0.0,0.0,0.0,44.66197995138763,43.255055240556516,0.0,29.535887083319565,63.33354288865311,8.73623927249862,21.371680049440204,4.30863302810654,0.0,2.5448727149006736,7.784530111810056,0.0,25.490284095742528,0.0,0.0,0.0,0.0,31,0,4,0,1,1,0,4,2,6,0,0,6,0,7,3,2,0,0,0,0,0,3.719658347537419,7,8.119600000000002,132.71699999999996,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
test953,4.724065455281185,4.724065455281185,0.8701824218617148,0.8701824218617148,0.2429197297750147,12.0,498.6360000000001,480.4920000000002,498.0972885760001,170,0,0.11513061026380253,-0.17216644611506082,0.17216644611506082,0.11513061026380253,0.3888888888888889,0.75,1.1666666666666667,32.14075905948639,9.921053638977128,2.2562637970817243,-2.1289566376090256,2.514936290746079,-1.8857864123339267,7.576314455722742,1.505125144204141,3.632361810919257,1.3615720654232293,1655.797071727858,23.898765978752643,18.997655808340827,20.63064897019628,17.865305980755142,11.588825549477892,13.049419036158335,8.559626224803702,9.616521600515018,6.485663512578663,7.542558888289978,4.724314435417721,5.843584599572295,-4.259999999999998,661126580.0299368,21.05769626167831,8.750882706872817,3.503068088249999,215.6928694493717,0.0,22.40817398459965,0.0,0.0,0.0,0.0,0.0,0.0,17.47247854499724,0.0,109.19460723230902,33.380708950181976,11.126902983393991,23.082766978688724,0.0,45.490940963288374,0.0,8.747079962832899,8.725398582164342,0.0,0.0,109.19460723230902,0.0,44.507611933575966,0.0,11.374772549367124,0.0,11.728187345198613,8.747079962832899,11.35457963349011,0.0,0.0,117.92000581447336,0.0,55.541013368808485,0.0,50.5,0.0,0.0,0.0,0.0,0.0,44.66197995138763,45.33657294547671,0.0,12.13273413692322,97.06187309538579,17.47247854499724,18.89626182112474,2.46486139568571,0.0,0.0,12.336071929320562,0.0,37.969471520535656,0.0,0.0,0.0,0.0,36,0,4,0,1,1,0,5,1,6,0,0,5,0,6,2,4,0,0,0,0,0,5.118706390636141,7,9.085699999999997,150.6999999999997,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test954,17.13073986698244,17.13073986698244,0.5747118851366688,-4.1680392166216755,0.17238664439192866,15.3125,631.5790000000002,595.2910000000004,631.2970349919999,236,0,0.7369340200473378,-0.39302554788733346,0.7369340200473378,0.39302554788733346,0.6041666666666666,1.1666666666666667,1.8125,19.24808422457217,9.863243534793536,2.56028835545466,-2.3251292144217506,2.4818998310645624,-2.5098903987179226,6.5899396439104025,-0.3630723366166279,3.53762474229577,1.2642648278764923,2303.2612315535052,33.31889751952038,27.799275654690103,27.799275654690103,23.19641443403744,16.48218275935392,16.48218275935392,12.901438804043673,12.901438804043673,10.222179344284262,10.222179344284262,8.289491973552185,8.289491973552185,-5.485064935064933,115732704031.89633,29.886689962958325,11.054270958020215,4.284285204582155,280.0173874646135,22.495879045705244,5.711685002770702,5.697039313055833,0.0,0.0,6.970048599862962,0.0,0.0,0.0,0.0,90.99550602692418,97.24988210840122,46.3894845704253,5.573104530069267,13.117856656867854,51.66254991575247,0.0,4.47811265798691,0.0,34.61868599845312,4.899909730850478,161.17861125390985,0.0,11.126902983393991,4.899909730850478,25.693476611243174,0.0,0.0,21.646385130295943,0.0,13.847474399381248,43.28597057216278,138.66385228081896,0.0,33.045560472462114,0.0,11.18,6.970048599862962,0.0,8.631317787192485,0.0,22.79658030552346,66.80772680997606,8.96465152766228,0.0,89.21598961460762,77.69631455238981,0.0,36.906482163694044,0.0,2.2041796118153787,2.165396676176651,11.789593935609966,0.0,43.098244260670846,0.0,5.502770018699783,0.0,0.11904761904761904,48,0,3,0,2,2,0,5,1,6,0,0,2,0,6,3,5,0,0,0,0,0,6.88282435185176,8,11.322939999999987,197.47039999999947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test955,6.013380747290309,6.013380747290309,0.8575958469807676,0.8575958469807676,0.2794746636448347,12.64516129032258,436.5210000000001,424.42500000000007,436.04525300400013,146,0,0.13496398714726723,-0.4560660745043668,0.4560660745043668,0.13496398714726723,0.6129032258064516,1.2903225806451613,2.096774193548387,32.140758711753136,9.931500968396419,2.2587262281944698,-2.1178514924094043,2.5164654509673725,-1.8768889390952348,7.576311713701842,0.6687606484090033,3.555622932857926,1.5725791326370122,1727.3866177483415,20.363232072819912,15.941802483666935,17.574795645522386,15.382142733160753,9.759039968229173,11.219633454909616,7.348060379353168,8.40495575506448,5.652117652339437,6.709013028050748,4.290824277745923,5.410094441900501,-3.679999999999999,54192913.15122023,17.046784831579693,6.406782670924841,2.4130461421247276,183.7363393647909,4.417150937053347,33.57421426788413,0.0,0.0,0.0,0.0,0.0,0.0,17.47247854499724,0.0,54.59730361615449,29.32600418877882,21.899351412323583,23.082766978688724,4.417150937053347,67.42942967550245,0.0,8.747079962832899,8.725398582164342,0.0,0.0,72.79640482153933,0.0,22.253805966787983,0.0,11.374772549367124,0.0,11.728187345198613,8.747079962832899,11.35457963349011,0.0,0.0,85.93895434075701,0.0,55.22569611423458,0.0,63.64,0.0,0.0,0.0,0.0,0.0,66.60046866360172,23.082766978688724,0.0,42.46456947923127,47.80431388730529,4.417150937053347,24.707409935360804,2.443436547586078,0.0,2.1745023445303033,9.265295737604056,0.0,24.57602210158543,0.0,0.0,0.0,0.0,31,0,5,0,1,1,0,4,2,6,0,0,6,0,7,3,2,0,0,0,0,0,3.5230659888370712,7,7.651100000000003,127.10600000000002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test956,16.976940737471665,16.976940737471665,0.595765500425008,-4.130986489126821,0.1796943048241634,15.977272727272727,596.5550000000003,565.3070000000005,596.2269068319999,216,0,0.7369340178608971,-0.39302554565712333,0.7369340178608971,0.39302554565712333,0.6363636363636364,1.25,2.0,32.13350551150697,9.863522052375592,2.5593940931803343,-2.325040563467844,2.4803849086819394,-2.5098717548217104,7.25390317270444,-0.36307242493618286,3.6280763741546007,1.2939836352002634,2282.9306324956133,30.490470394774196,25.37355900370588,26.190055584633605,21.179577681631834,15.052943989901179,15.869440570828905,12.073883028582973,13.157659985069797,9.666324630624953,10.81814296885576,7.837597296180935,8.924005762264729,-4.545064935064934,16673855409.16695,27.03595923453927,9.475341687854561,3.6081050060236715,259.5224873904928,17.595969314854766,5.711685002770702,5.697039313055833,0.0,0.0,6.970048599862962,0.0,0.0,0.0,11.336785877934737,78.86277189000094,79.40523545748077,49.49961400824241,5.573104530069267,13.117856656867854,55.33701680257473,0.0,4.47811265798691,0.0,34.61868599845312,0.0,130.84677591160184,0.0,22.253805966787983,0.0,8.631317787192485,0.0,11.336785877934737,21.646385130295943,0.0,13.847474399381248,43.28597057216278,108.3320169385109,0.0,53.57230328879431,0.0,7.9399999999999995,6.970048599862962,0.0,8.631317787192485,0.0,22.79658030552346,50.10002254038977,29.13693978953007,11.336785877934737,52.81778720383794,78.86277189000094,0.0,39.05001272840639,1.7668300501168204,0.0,2.3771804894115522,11.112751462480324,0.0,33.29921942921183,0.0,5.560672507039751,0.0,0.13157894736842105,44,0,2,0,2,2,0,4,2,6,0,0,2,0,6,4,3,0,0,0,0,0,5.822157991049237,8,10.73483999999999,183.60639999999958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
test957,16.84904606230669,16.84904606230669,0.5921094386326378,-4.119947705946984,0.19139795189148512,15.69767441860465,566.5040000000004,533.2400000000005,566.2704858960001,212,0,0.7369340178532778,-0.3930255479378064,0.7369340178532778,0.3930255479378064,0.5348837209302325,0.9767441860465116,1.4883720930232558,19.248081119317696,9.863514075960282,2.559164300899702,-2.325042165751908,2.473884644749153,-2.5098717950345266,6.589182482925722,-0.3630724359714986,3.4629621633013463,1.3427433401174331,1994.8166884745738,30.04287663758149,25.120011251621268,25.120011251621268,20.696414434037443,14.811362366103983,14.811362366103983,11.708098604843885,11.708098604843885,9.281636978071099,9.281636978071099,7.4159594068853245,7.4159594068853245,-4.765064935064934,8021242525.821735,27.091357692690373,9.910583046439978,4.019989932477455,251.5758892626749,17.595969314854766,5.711685002770702,5.697039313055833,0.0,0.0,6.970048599862962,0.0,0.0,0.0,0.0,109.19460723230902,72.33303723548993,29.327325746374616,5.573104530069267,13.117856656867854,23.8279426627722,0.0,4.47811265798691,0.0,34.61868599845312,0.0,142.97951004852504,0.0,33.380708950181976,0.0,8.631317787192485,0.0,0.0,21.646385130295943,0.0,13.847474399381248,43.28597057216278,120.46475107543414,0.0,44.52691801032051,0.0,7.9399999999999995,6.970048599862962,0.0,8.631317787192485,0.0,22.79658030552346,61.22692552378376,8.96465152766228,0.0,71.01688840922277,72.79640482153933,0.0,36.32275209353922,0.0,0.0,0.0,13.249406877682466,0.0,36.918943382279664,0.0,5.5088976464986565,0.0,0.13157894736842105,43,0,2,0,2,2,0,4,1,5,0,0,1,0,5,3,4,0,0,0,0,0,6.243980238470198,7,10.033939999999996,176.15339999999952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test958,2.4392592592592592,2.4392592592592592,0.1925226757369607,0.1925226757369607,0.3045873504605156,13.264705882352942,434.35100000000017,411.16700000000026,434.19542913600003,160,0,0.2516315186899275,-0.31143595717979106,0.31143595717979106,0.2516315186899275,0.47058823529411764,0.8823529411764706,1.3529411764705883,15.183446075424468,9.331242916057594,2.423720389264123,-2.4388153451833636,2.434478652994192,-2.6094160623305416,6.999397895174247,1.2383497982692817,2.8904237968038875,1.6038165096016657,1416.1858655122253,22.647689123196084,19.018782843982063,19.018782843982063,16.809663088089316,11.838434472088736,11.838434472088736,9.109410890354683,9.109410890354683,7.057275094846251,7.057275094846251,5.744549378079186,5.744549378079186,-4.2350649350649325,158870640.97095135,19.253817617443506,7.393525380531318,2.704017661915348,200.3555249192287,9.799819461700956,0.0,0.0,0.0,6.712752285302701,0.0,0.0,0.0,0.0,0.0,72.79640482153933,77.40653502032501,34.124317648101375,0.0,0.0,57.225479714648564,0.0,0.0,0.0,6.923737199690624,9.799819461700956,126.89079286092927,0.0,0.0,26.188229242945457,34.124317648101375,0.0,0.0,6.712752285302701,0.0,6.923737199690624,5.563451491696996,121.32734136923226,0.0,0.0,0.0,6.48,0.0,0.0,0.0,6.712752285302701,0.0,0.0,56.07617892104286,0.0,0.0,138.05089803062384,0.0,0.0,0.0,4.8785185185185185,0.0,12.742409611992949,0.0,43.97905486268582,0.0,2.4000170068027202,0.0,0.03225806451612903,34,0,2,0,2,2,0,5,0,5,0,0,2,0,3,2,2,0,0,0,0,0,4.186870271373223,7,6.077620000000006,145.20099999999977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test959,2.258703703703704,2.258703703703704,1.3465740740740741,1.3465740740740741,0.36408139872520434,11.88888888888889,230.30999999999997,216.19799999999995,230.109550448,86,0,-0.0024042541750031107,-0.058089009792722995,0.058089009792722995,0.0024042541750031107,0.5,0.8888888888888888,1.3333333333333333,14.129929733533798,9.906086093412071,2.0941524127248767,-2.130265300725476,2.3625455208509614,-1.8703607894596785,6.235500609581867,1.5292424753367342,2.40194533208969,2.467150478448911,808.7250262134082,12.27565640300939,10.618802153517008,10.618802153517008,8.75402019542349,6.392734410091837,6.392734410091837,5.187392608830359,5.187392608830359,4.100604951803076,4.100604951803076,3.0926991270578927,3.0926991270578927,-2.079999999999999,24605.527981926785,9.900074107514001,3.2294169121221663,1.101946484721194,106.18530582363138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.53093654769288,57.29172266956402,0.0,0.0,0.0,32.31734528678877,0.0,0.0,0.0,13.847474399381248,0.0,59.65783953108687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,11.126902983393991,48.53093654769288,0.0,32.31734528678877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.44424827018277,0.0,0.0,62.37841094707412,0.0,0.0,0.0,0.0,8.313333333333334,2.71927059712774,0.0,17.914346182917612,0.0,4.386383219954649,0.0,0.1111111111111111,18,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1.7761925974482486,4,5.200840000000003,79.62000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test960,16.54726464509383,16.54726464509383,0.22456435304065114,-4.0597369159887196,0.24831767424224604,17.61111111111111,484.3990000000001,453.1510000000002,484.24975045200006,184,0,0.7369250185773449,-0.4560660745891842,0.7369250185773449,0.4560660745891842,0.8611111111111112,1.5277777777777777,2.2222222222222223,19.248078508648142,9.81324231481531,2.5658040460473055,-2.3260672155207747,2.4839958931056274,-2.511629692989738,6.581808581501775,-0.3635571211617028,3.3889732821005727,1.648416209897142,1737.940282725777,25.89445855652639,22.177406580999243,22.177406580999243,16.852096406776806,12.570893182332298,12.570893182332298,11.380507355608911,11.380507355608911,8.135626914888416,8.135626914888416,7.057461187626363,7.057461187626363,-3.4050649350649342,124693645.71347873,23.021116167395167,7.087933049923597,2.75660860805496,210.02203342961644,22.013120251908113,16.87772528605519,5.697039313055833,0.0,0.0,6.970048599862962,0.0,0.0,0.0,0.0,45.03667987291831,68.12987145178656,45.67287870537348,0.0,17.535007593921204,40.19332684491701,0.0,4.47811265798691,5.41499046939678,55.38989759752498,0.0,76.25912533381957,0.0,11.126902983393991,0.0,8.631317787192485,0.0,0.0,21.646385130295943,0.0,19.26246486877803,58.49373067953765,63.72496878947898,0.0,38.638496225677336,0.0,21.08,6.970048599862962,0.0,8.631317787192485,5.41499046939678,22.79658030552346,55.34815677751287,8.96465152766228,0.0,71.01688840922277,26.83757866753348,4.417150937053347,41.72672027173189,0.0,0.0,2.0274336536515336,9.509742894868605,0.0,13.954390472265306,0.0,11.865046040816,0.0,0.3,36,0,3,0,2,2,0,2,2,4,0,0,2,0,6,4,1,0,0,0,0,0,4.5325591702502965,6,8.488240000000006,145.67839999999984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test961,6.190036445132061,6.190036445132061,0.0725818112609451,-0.1372836173483274,0.20572634228885908,14.714285714285714,564.7540000000002,532.4980000000003,564.223534644,206,0,0.13496395105296521,-0.45606607464762805,0.45606607464762805,0.13496395105296521,0.6666666666666666,1.3333333333333333,2.1666666666666665,32.12237483144034,9.7534024525823,2.3645605021922957,-2.286808167503957,2.5554125955924083,-2.1528177002664695,7.576161656522505,0.5930301163752801,3.6498210427100224,1.4206214704265707,2203.5193093977787,28.96552636839186,24.793827540582406,25.610324121510132,20.142014987062534,14.601378539438354,15.331675282778576,13.201544289205485,13.72999197706114,9.249687678469286,9.77813536632494,7.310777562878732,7.87041264495602,-4.2799999999999985,6114459495.054018,25.4315856644084,8.620945902858963,3.449920038190715,249.663635590568,4.417150937053347,22.54081283265161,0.0,0.0,0.0,0.0,0.0,0.0,8.725398582164342,0.0,95.28235668306924,86.67525936820682,21.75089039002337,11.35457963349011,4.417150937053347,44.667840895071315,0.0,0.0,8.725398582164342,52.372404136937305,0.0,107.18294492525057,0.0,33.380708950181976,0.0,11.374772549367124,0.0,0.0,0.0,22.18456057228367,6.923737199690624,56.872491965241096,98.07168847768025,0.0,55.31919766239606,0.0,37.86,0.0,0.0,0.0,10.82998093879356,0.0,33.313261261581204,66.98909455046007,0.0,12.13273413692322,114.33882801968308,13.14254951921769,16.06873662776735,1.3104197615238828,0.0,2.276677542154045,16.308161956493088,0.0,30.74117452980444,0.0,13.79482958225719,0.0,0.21052631578947367,42,0,3,1,1,2,0,5,1,6,0,0,3,0,4,2,2,0,0,0,0,0,5.22010295801877,8,11.558619999999983,177.1339999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test962,2.467724076902468,2.467724076902468,0.022645873277326256,-0.022645873277326256,0.14150132744105215,12.28125,815.829,773.4929999999997,815.3471787440001,300,0,0.2516888195916993,-0.3114452787653871,0.3114452787653871,0.2516888195916993,0.265625,0.609375,1.0625,15.185198571008504,9.329342287018218,2.430100491649684,-2.4392620623807453,2.4492566500189605,-2.6101304325282415,7.000728379203497,1.2527210681431136,3.376142765208727,1.0332638509883139,3196.0887367303876,42.40019073200672,35.167702361653774,35.167702361653774,31.76428546632149,22.044723685522325,22.044723685522325,16.528818832979628,16.528818832979628,12.831214797929999,12.831214797929999,9.90335413349472,9.90335413349472,-8.335064935064933,1483163169297204.8,37.42867551509592,15.849124490108974,6.4708800179788755,375.0358875053554,14.699729192551434,0.0,0.0,0.0,6.712752285302701,0.0,0.0,0.0,0.0,0.0,169.8582779169251,134.69825768988906,51.18647647215206,0.0,0.0,74.28763853869926,0.0,0.0,0.0,0.0,14.699729192551434,254.78741687538752,0.0,33.380708950181976,31.088138973795935,51.18647647215206,0.0,0.0,6.712752285302701,0.0,0.0,0.0,254.78741687538752,0.0,33.380708950181976,0.0,9.72,0.0,0.0,0.0,6.712752285302701,0.0,28.43693137341781,72.51866383016072,0.0,0.0,269.48714606793897,0.0,0.0,0.0,7.251449432838388,0.0,21.49056262081584,0.0,92.61396715295646,0.0,-0.022645873277326256,0.0,0.0,64,0,3,0,2,2,0,10,0,10,0,0,3,0,4,2,8,0,0,0,0,0,9.268933402166388,12,14.239999999999968,271.45499999999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test963,4.559812452758882,4.559812452758882,0.9204195011337869,0.9204195011337869,0.4035711262028361,12.73913043478261,334.42900000000003,324.349,334.03468832,110,0,0.11478292891290652,-0.17254924202559996,0.17254924202559996,0.11478292891290652,0.8260869565217391,1.608695652173913,2.5652173913043477,32.1407580954837,9.936007595029785,2.233338533927163,-2.1132542021987324,2.4855178675944165,-1.8749971238105883,7.576177995395183,1.427554403753166,3.2468014126380877,1.9989356510558887,1164.8679980053396,15.388540578131755,12.146802847254943,13.779796009110395,11.343336592900531,7.196091139386058,8.6566846260665,5.449583885162969,6.506479260874281,4.2200455621735395,5.276940937884851,3.120122200152116,4.330679457224221,-2.4399999999999995,590632.1385758198,13.040795552207452,4.776102372519199,1.7587970863567146,139.56819347731144,0.0,22.40817398459965,0.0,0.0,0.0,0.0,0.0,0.0,17.47247854499724,0.0,42.46456947923127,23.259637120317212,11.126902983393991,23.082766978688724,0.0,56.26338939221796,0.0,8.747079962832899,8.725398582164342,6.923737199690624,0.0,48.02802097092827,0.0,11.126902983393991,0.0,11.374772549367124,0.0,11.728187345198613,8.747079962832899,11.35457963349011,6.923737199690624,5.563451491696996,51.18996806139562,0.0,32.9327528475561,0.0,50.5,0.0,0.0,0.0,0.0,0.0,39.098528459690634,33.85521540761832,0.0,6.923737199690624,59.93704802422852,0.0,18.082824389014867,2.4862348303518935,0.0,2.40343112244898,6.934501081296717,0.0,14.717664189132442,0.0,2.0420110544217684,0.0,0.058823529411764705,23,0,4,0,1,1,0,3,1,4,0,0,5,0,6,2,1,0,0,0,0,0,2.708007590279819,5,5.546320000000003,96.63500000000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
